GoodForMeal,BusinessAcceptsCreditCards,Caters,BikeParking,WiFi,NoiseLevel,Ambience,HasTV,Alcohol,BusinessParking,OutdoorSeating,RestaurantsTakeOut,RestaurantsAttire,RestaurantsDelivery,RestaurantsReservations,GoodForKids,RestaurantsPriceRange2,RestaurantsGoodForGroups,business_id,stars
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,True,'casual',True,True,True,2,True,3xykzfVY2PbdjKCRDLdzTQ,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'no',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,88_7allgDYlxedC9jP1j6w,2.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',average,"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,False,'casual',False,True,False,3,True,tJzf6H1dkuUbL-t8bzL3dw,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True,'casual',False,True,False,2,True,RfM6jDn16Qf8eVz2vJTdbw,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,False,'free',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': True, 'casual': False}",False,full_bar,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",False,False,'dressy',False,True,False,4,True,hzLBCo5CfLEZkoFF59GCGw,3.5
"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'free',quite,"{'romantic': False, 'intimate': True, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',True,True,True,2,True,_XOxcQ9JzvJJaf3OTLejfQ,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",True,False,'casual',False,True,False,3,True,9lH0gzlZB_uXJ1dc9UkF5w,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'no',quite,"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,full_bar,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",True,True,'casual',False,True,False,3,True,wfxmuA7LbKZKVLV58EiWBw,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'no',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,2,True,5Q95IfYIbP6vXz4wjtYWFw,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,False,False,'free',very_loud,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,2,True,9ismhhkIPREHOo8tJi0ETA,3.5
"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',True,True,True,2,True,ZNRpa7efM-cNzLtpBVpjVA,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'free',quite,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': True, 'classy': True, 'casual': False}",False,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,False,'dressy',True,True,False,3,True,cxlxJpw_vTzw7bXJq6Dbsg,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,tCjlXROlbcaGiBRfU2jaiw,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'no',quite,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}",False,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,False,'casual',False,True,False,2,True,NCgcMdtJxtFVv2VrlGUsHQ,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,L95ppCbcWAt4LUWrCiEvPg,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'dressy',False,True,True,3,True,I6ocB-D9EAlk3Y9xGll1qA,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'free',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,False,True,3,True,KpjRKjSNDFof2x-Nr-CWzQ,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'no',average,"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,full_bar,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",True,False,'dressy',False,True,False,4,True,UkkIsIYoO0xF2LoysO_upA,4.0
"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'free',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True,'casual',False,True,True,3,True,zEOfVGv6DeprEzmFYMFhXA,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',quite,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,2,True,LFdlt3HzTGGvzgfwzYjCVw,3.5
"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',True,True,True,2,True,3K8mhHIuE88mkcgOqFVTwg,2.5
"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,True,'casual',False,True,True,2,True,m8SkL136H8FzkFGvAQCdPA,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,2,True,btQ1XQgCcRudMyJUUGvHKg,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'no',very_loud,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,'dressy',False,True,False,3,True,0bF6jv97Z6VbruRpepUOcw,4.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'no',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,True,'casual',False,False,True,2,True,3R6UGi7SU-rHc8FO2VZ29Q,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,2,True,qMns48PTJBIfQGBmugtX-A,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',loud,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,XTumKkL8Ns3StEvW1nwcow,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,False,'free',loud,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,'casual',False,True,True,3,True,oi3FWENKZ5y_bDCpEb8yOw,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,False,'casual',False,True,True,3,True,LVnqISmynSQ8EhFjl-VjDA,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'free',average,"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,True,'casual',False,True,True,2,True,fi-SzL6uKzsprqsvo7MMnA,3.5
"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'free',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,p9v9Sl2g_ibaajWvO0NjkQ,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,k6cFy32TrLN9Cjiiset_dg,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',quite,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'dressy',False,True,False,4,True,pvpS3RkO8Qsl759-Xz7YZg,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',quite,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,3,True,lr_czwJLinqGYf-rxkXFmg,2.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,True,'free',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True,'casual',False,True,False,2,True,9Jc3W0aR9Xf2gcHI0rEXsw,3.0
"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,False,True,1,True,Im0hMcWaqWIzuBM8xILDsA,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}",False,True,'casual',False,True,True,3,True,1Q-S0MJ2T12U8Tq5O7Srbg,3.5
"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",True,False,False,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,beer_and_wine,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,False,True,2,True,yS7331JlJdKlk9VNaSt64w,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,False,'no',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'dressy',False,True,False,3,True,x-yv0YJrE-BxFAHADsnPyQ,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',quite,"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",False,False,'dressy',False,True,False,3,True,JkT6AqaYPsc3z2SXePxP5A,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,kZW2RJdmb8Ymm22pLscYvA,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'paid',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,False,'casual',False,True,False,2,True,2U3KaC0sIFeugvSm0c2fJA,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',very_loud,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,lpcniW0cBbQMSmksTrD_2Q,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,2,True,T7MemoFgPy6iNk4456vKWw,2.5
"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'no',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}",False,True,'casual',True,True,True,2,True,YKGb41Io_6mRsm4Bee7aOQ,3.5
"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,False,'casual',False,False,False,1,True,l1MHyfjjQuzrb2Z4p-vUtw,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,False,True,'free',quite,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,False,'dressy',False,True,False,3,True,cIP1xI6j2wykUyHG0FOEsg,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,2,True,kTHraDyzfXvW-98VT-P3mg,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',quite,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",False,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,False,'dressy',False,True,False,2,True,UCJpL9VFk3g1B2gjRlLy_g,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'no',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",True,True,'dressy',False,True,False,3,True,QJ1YpQLVuentjgTQqNqqpw,3.5
"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',loud,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}",True,True,'casual',True,False,True,2,True,bgpj0rUrl9aYqsZXWWBudA,3.0
"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,False,2,True,LkMtMHVetws5_7QfRjPtlg,2.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,'free',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,51OJLUlwKQg7GV30TdoJjg,2.0
"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,False,'free',average,"{'touristy': True, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,2,True,f1KNYRXm8fxIjb6rVdyk7Q,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,False,'no',average,"{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,False,3,True,VGxJbglGlx-a7Gdc55Q6jQ,3.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,'casual',False,True,True,2,True,19umlhmVB9O3njIBfRAe8g,2.5
"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}",True,False,True,'free',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True,'casual',False,True,True,2,True,HPavppcJB3oQpIGbOqgtzw,3.5
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',quite,"{'romantic': True, 'intimate': True, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,True,'dressy',False,True,True,4,True,O20ETZVsXN5LE2PipG3-bw,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'no',average,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True,'casual',False,True,True,2,True,ta8b82eEUnzGq1Z1h0fwyA,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'no',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}",False,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",True,False,'dressy',False,True,False,4,True,boug058JCnbFkQp-K_fXQA,4.0
"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,False,'free',average,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",False,False,'dressy',False,True,False,4,True,y8d90Pt16Nip-B5UXWBP-w,4.0
"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,'free',loud,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,full_bar,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True,'casual',False,False,False,2,True,hY77DYw8mh1WT9yypK4qyA,2.5
