business_id,service,drink,time,price,food
Canyon Creek (156 Front Street W),3.446428571,4.08,3.336956522,3.266666667,4.051136364
"Choplin's Restaurant (19700 One Norman Blvd, Ste C)",4.271604938,4,4.324074074,3.275862069,4.227678571
Texas Roadhouse (1605 S Stapley Dr),4.129310345,4.162162162,3.781512605,3.510204082,3.715976331
Hy's Steakhouse & Cocktail Bar (8th Avenue and 3rd Street),4.4875,3.875,4.5,3.136363636,4.431034483
Top Gun  Burgers (251 Augusta Avenue),3.482758621,2.916666667,4.016666667,3.113636364,3.793478261
Nemo Grille (36976 Detroit Rd),4.682539683,4,3.931818182,3.568181818,4.53030303
La Belle et la Boeuf (3150 Avenue des Grandes-Tourelles),3.5,3.9,2.75,4.5,3.9
Braised Bull Steakhouse (7750 Markham Road),3.375,0,3,2.5,2.666666667
The Bottom Line (22 Front Street W),2.86,2.892857143,2.692307692,2,3.095238095
Restaurant le Rio (352 Rue Principale),3.571428571,0,3,3.5,4.4
Top of Binion's Steakhouse (128 Fremont St),4,3.7875,4.134782609,3.006578947,3.882716049
"Kokomo's Steak & Seafood (The Mirage, 3400 Las Vegas Blvd S)",4.055555556,3.611111111,4.174418605,2.979166667,3.583333333
Bandera (3821 N Scottsdale Rd),4.132930514,4.107142857,4.058974359,3.107692308,4.10380117
Saddle Ranch Chop House (9375 W Coyotes Blvd),2.321691176,2.147577093,2.291866029,2.217647059,2.418956044
Feeney's Restaurant and Bar (6314 N 12th St),4.385714286,3.898148148,4.299145299,3.295081967,4.397058824
"The Arrogant Butcher (2 E Jefferson St, Ste 150)",4.235328638,3.897560976,4.104330709,3.00896861,3.985549133
Rise & Shine - A Steak & Egg Place (10690 Southern Highlands Pkwy),4.237315876,3.785714286,4.14208243,3.236111111,4.184210526
The Keg Steakhouse + Bar (25 The West Mall),3.224137931,4.541666667,3.977272727,3,4.033333333
The Tillerman (2245 E Flamingo Rd),2.944444444,3.333333333,4.071428571,2.5,3.5
"Le Bifthèque (20 Boulevard de Montargne, Local K)",2.625,0,4,1,3
Edge Steakhouse (3000 Paradise Rd),4.405660377,4.111111111,4.333333333,3.066666667,4.362745098
Steak on a Stone (30111 Lorain Rd),4.7,4,3.944444444,4,3.1
Firebirds Wood Fired Grill (16067 N Arrowhead Fountains Ctr Dr),4.242152466,3.233695652,3.69760479,3.536764706,4.229249012
The Keg Steakhouse + Bar - Leslie (1977 Leslie Street),4.323943662,3.6875,4.270833333,3.9,4.134920635
Yard House (6593 Las Vegas Blvd S),4.188235294,4.089285714,4.061090226,3.488479263,4.184239734
Redwood Bar and Grill (12 E Ogden Ave),3.75,3.923076923,3.953125,3.58,3.875
Girves Brown Derby (5051 Eastpointe Dr),4.30952381,4.5,3.764705882,3.136363636,4.096153846
Dunn's Famous (3800 Boulevard Saint-Martin Ouest),4.25,4.5,2.1,3.5,3.222222222
Smith Bros. (880 Warden Avenue),4.392857143,4.390625,4.280612245,3.505952381,4.261904762
The Keg Steakhouse + Bar (21001 N Tatum Blvd),4.302816901,3.771186441,3.892857143,3.216216216,3.920930233
Applebee's Grill + Bar (1200 State Rte 303),2.8,3,3.214285714,3,2.818181818
Applebee's Grill + Bar (9225 Vista Way),2.25,1,2,0,2.75
"Les Artistes Steakhouse (Paris Las Vegas, 3655 Las Vegas Blvd S)",3.239130435,4,3.35,2,2.980769231
40 Westt (2305 Autoroute Transcanada),4.424242424,4,3.65,2.928571429,4.26
The Captain's Cap (1218 N Hwy 16),2.625,1,3.125,3.666666667,2.214285714
Clearview Restaurant & Pub (2446 N Cleveland-Massillon Rd),3.676470588,3.928571429,3.178571429,2.9,4
Swine & Sow Wine & Ale House (131 6th Avenue SW),3.375,3.5,3.875,2.375,3.75
Wasabi Japanese Steak House (150 W Montrose Ave),3.178571429,2.333333333,3.402439024,3.382352941,3.857142857
Essence and Herbs (15 Via Bel Canto),4.37804878,2.666666667,3.526315789,3.333333333,4.511363636
Plato (2835 37th Street SW),3.7,3,3,0,2.714285714
Alexander's Steakhouse (202 W Anthony Dr),2.8,3.5,3.413043478,2.346153846,3.482142857
C-Town Grill & Bar (1003 W Royalton Rd),4,4.75,4.5,4.5,4.5
Tony Roma's (555 N Stephanie St),3.196428571,3.5,3.555555556,3.15,3.865384615
"Rare 120 (Hard Rock Hotel and Casino, 4455 Paradise Rd)",2.810810811,2.22,2.869565217,2.642857143,3.152777778
Cabo Mexican Restaurant (1306 W Sunset Rd),2.676470588,2.9,2.930555556,3.09375,3.162162162
"Restaurant Charlie (The Palazzo, 3325 Las Vegas Blvd S)",3.347826087,4.083333333,2.884615385,2.9,3.65
T-Bone Steakhouse (10037 S 19th Ave),2.561643836,2.217391304,3.470930233,2.71875,3.095505618
Restaurant Da Vinci (1180 Rue Bishop),4.458333333,4,4.576923077,2.166666667,4.1
Blackhorn Steakhouse (251 Ellesmere Road),3.6,0,3.666666667,3.5,3.958333333
Second Street Grill (200 Fremont St),4.173469388,3.75,4.288461538,3.619047619,3.922413793
FATZ Cafe (6081 Bayfield Pkwy),3.619047619,2.928571429,3.222222222,2.25,3.181818182
Houston Steaks & Ribs (33 Yonge St),1.861111111,3.222222222,2.142857143,1.777777778,2.392857143
Texas Roadhouse (204 N. Country Fair Dr),3.84375,2.954545455,3.328947368,3.761904762,3.894736842
Parisco Cafe (215 Fort York Boulevard),3.142857143,3,3.333333333,3.714285714,3.928571429
The Palm Charlotte (6705-B Phillips Pl Ct),3.740963855,3.5,3.229166667,2.555555556,4.075
T-Bones On the Lake (3990 Charlotte Hwy),2.171428571,2.508064516,2.408163265,1.833333333,2.420529801
"Miki's Restaurant (1819 Matthews Township Pkwy, Ste 600)",3.6,0,4.117647059,3.75,4.3
Texas Roadhouse (1155 Washington Pike),3.155172414,3.25,2.24,3.333333333,3.859375
Atria's Restaurant (4059 Washington Rd),4.041666667,3.083333333,3.583333333,3.714285714,3.602941176
Guadalajara (4111 Boulder Hwy),2.6,3,2.166666667,2.9375,3.065789474
"Vila Algarve (6120 W Tropicana Ave, Ste A 11/12)",4.260869565,4.416666667,4.5,3.282608696,4.396428571
The Lariat Restaurant and Lounge (37220 Mule Train Rd),3.6,1.642857143,2.35,2.166666667,3.529411765
Les Deux Fours (4552 Rue Saint-Denis),4.25,0,0,0,0
Zorro's Steakhouse (7171 Torbram Road),4.170731707,4.5,4.386363636,3.115384615,4.117647059
Marron Bistro (948 Eglinton Avenue W),3.333333333,5,5,1,3.833333333
Ruth's Chris Steak House (4561 W Flamingo Rd),3.625,0,3.785714286,0,3.25
The Captain's Club (34820 Vine St),2.730769231,2.6,2.642857143,2.5,3.78125
The Charcoal Room (2411 W Sahara Ave),4.292207792,4.5,3.930555556,3.756410256,3.922535211
Chop Steakhouse & Bar (801 Dixon Rd),3.844155844,3.589285714,4.01,3.347826087,3.869318182
Carrabba's Italian Grill (1060 N 54th St),3.96835443,2.7,3.616071429,2.685185185,4.015151515
Shinto Japanese Steakhouse & Sushi Bar (17070 Pearl Rd),3.042372881,3.5625,3.595238095,2.742424242,3.536082474
Pacers Sports Bar & Grille (9055 Mentor Ave),3.545454545,3.5,3.4,3.416666667,4
Steak & Cheese Factory (50 Gerrard Street E),2.666666667,2.5,2.333333333,2.277777778,2
Litchfield's (300 E Wigwam Blvd),3.75,3.107142857,3.276595745,2.869565217,3.962765957
22 Church Steak House (22 Church St),3.5,3,4,0,3.5
Waddells Longhorn Corral (1629 N 195th Ave),2.421052632,2.45,2.34375,1.804347826,2.577777778
Prime Rib Loft (4500 W Tropicana Ave),3.671641791,3.325,3.921686747,3.214285714,3.376
Armstrong's (5299 Grove Rd),3.72972973,3.346153846,3.472972973,3.5,3.936619718
Windsor Arms Hotel (18 St Thomas Street),3.314814815,3.333333333,2.25,2.5,3.02173913
Chejoys (355 Boulevard Curé-Labelle),1,0,3,2.5,3.5
Bourbon & Bones (4200 N Scottsdale Rd),3.766233766,4.090909091,3.579787234,2.543859649,4.183908046
Fleming's Prime Steakhouse - Scottsdale (6333 N Scottsdale Rd),4.162790698,3.793650794,3.732,2.990384615,4.090909091
LVH - Las Vegas Hotel & Casino (3000 Paradise Rd),2.895669291,3.256521739,3.092375367,2.581730769,2.941717791
"Ruth's Chris Steak House (200 Public Sq, Ste 104)",3.862068966,3.5,3.961538462,3,3.714285714
LongHorn Steakhouse (2101 N Prospect Ave),2.983870968,2.6,2.630434783,2.75,3.3375
Pickle Bill's Lobster House (101 River St),2.5,3,2.481132075,2.472222222,2.960526316
Wendel Clark's (36 Main Street N),2.8,1.5625,2,2,1.75
Fellini's Ristorante (2000 Las Vegas Blvd S),4.28,3.5,3.83,3.738636364,4.28968254
"Bâton Rouge Steakhouse & Bar (230 Commerce Valley Drive E, Unit 7)",3.092307692,3.555555556,3.302631579,3.105263158,3.206896552
Eiffel Tower (3655 Las Vegas Blvd S),4.363856589,4.123778502,4.168907563,3.1625,4.247402078
Nick's Steak House & Pizza (2711 14 Street SW),3.5,0,3.5,5,5
"Applebee's Grill + Bar (2101 Greentree Rd, The Bourse Shops)",3.541666667,3.416666667,3.8,3.5,2.647058824
Charleston's (17001 N. Scottsdale Rd.),4.127586207,3.238636364,3.882978723,3.4375,4.186708861
"Larsen's Grill (1300 W Sunset Rd, Ste 2950)",4.528301887,4.291666667,3.733333333,3.365384615,3.770642202
Red Carpet (6707 Elbow Drive SW),0,1,0,4.5,1
Creo's Steakhouse (938 E Tallmadge Ave),2.5,1.833333333,4,1,1.8125
Bâton Rouge Steakhouse & Bar (180 Rue Sainte-Catherine O),2.971698113,3.111111111,3.204545455,2.48,2.618181818
Barberian's Steak House (7 Elm Street),4.090517241,3.975,4.28125,2.9609375,3.734567901
Herbs & Rye (3713 W Sahara Ave),4.111213235,4.46113307,4.192998205,3.493315508,4.222151899
Lone Star Steakhouse & Saloon (1290 E. Flamingo Rd),4.833333333,4,4.5,4,3.7
Applebee's Grill + Bar (1240 Concord Pkwy N),2.3125,2.166666667,2.0625,3.75,2.65
Fuego Steakhouse & Poissons Frais (6136 Chemin Cote Saint-Luc),5,0,0,1.5,0
Bairrada Churrasqueira (1560 Dundas Street W),5,0,3,4.5,3.375
Red Square Restaurant & Vodka Lounge (3950 Las Vegas Blvd S),3.486238532,3.846289753,3.790322581,3.056179775,4.058282209
McCormick & Schmick's Seafood & Steaks (335 Hughes Center Dr),3.353448276,2.7,2.689873418,2.454545455,2.873076923
The Keg Steakhouse + Bar - York Street (165 York Street),4.368644068,4.355263158,4.359649123,3.742424242,4.252427184
Mediterraneo Steakhouse (1873 Rue Saint-Louis),4.285714286,5,4.25,2.75,5
La Luce Ristorante (4377 Steeles Avenue W),3.166666667,4.75,3.9,0,3.6
"Cadillac Ranch (2000 E Rio Salado Pkwy, Ste 2105)",1.872340426,2.035294118,1.863013699,2.08974359,1.92173913
Nove Ristorante (8383 Weston Road),4.583333333,5,4,3,4.136363636
"Saga Hibachi Steakhouse & Sushi Bar (1800 Main St, Ste 400)",2.833333333,2.5,2.4,3.5,2.333333333
Tornado Steak House (116 S Hamilton St),3.946524064,4.376923077,4.174556213,3.448863636,4.2
Small Rooms (1181 Finch Avenue W),3.75,0,4.5,3.5,4.6875
"Sakura Sushi & Steakhouse (7000 E Mayo Blvd, Ste 1090)",2.282051282,2.03125,2.772727273,2.288461538,2.697674419
Montana's BBQ & Bar (1007 The Queensway),3.19047619,3.166666667,2.769230769,2.8125,2.640625
Donovan's Steak & Chop House (3101 E Camelback Rd),4.058685446,3.056603774,2.965217391,2.838461538,3.833333333
Las Brassas Asados y Mariscos (1725 N Nellis Blvd),4,4,3.5,0,3.25
"Carvalho's Brazilian Kitchen (23623 N Scottsdale Rd, Ste D7)",4.56969697,4.567567568,4.598684211,3.777777778,4.730769231
Château d'Or (21 Chemin de la Grande-Côte),4.5,0,5,4.5,5
A Cut Above Restaurant (2275 Kyle Canyon Rd),2.35,1.333333333,2.875,1.3,2.357142857
Rex's Innkeeper (301 N Century Ave),2.772727273,3.5,3.166666667,2.388888889,2.5625
La Tradicion Restaurant (1420 N 24th St),4.833333333,0,4,0,4.666666667
Rodeo Brazilian Steakhouse (95 Danforth Avenue),2.612903226,2.863636364,3.357142857,2.454545455,2.76744186
"Trib Steakhouse (100-118 8th Avenue SW, Suite 100)",4,3.571428571,3.8125,4.25,4.03125
Wonder Bar Steakhouse (222 E Olin Ave),3.921052632,3.54,3.875,3.265625,3.87704918
Koto Ramen (508 E Green Street),2.083333333,0,2.166666667,1.875,1.583333333
Applebee's Grill + Bar (20705 Ctr Ridge Rd),3.083333333,3.5,3.115384615,3.7,3.323529412
Love Me Tender - Steakhouse (1968 Queen Street E),3.875,4.5,3.2,1.583333333,3.5
Cru (585 Avenue Victoria),5,0,0,0,0
Shake Rabble & Roll (939 Dundas Street W),4.25,0,3.6875,4.5,4.388888889
"Gladiator Burger & Steak (6039 Erin Mills Parkway, Unit 2)",3.25,2,3.25,3,4.1
The Abbey Pub & Steak House (989 College Street),1.9,2.625,2.2,3,2.222222222
Rusty Anchor (1148 Main Ave),4.125,3.125,3.882352941,2.95,3.909090909
The Wrangler (2140 N Las Vegas Blvd),4.75,3,5,4.166666667,3.875
"Miro Spanish Grille (12239 N Community House Rd, Ste 102)",4.489795918,4.071428571,4.035714286,4,4.240909091
Webb Custom Kitchen (182 S South St),4.725490196,4.306818182,4.495192308,3.961538462,4.691810345
Arizona Grill Lounge (215 Carlingview Drive),2.069444444,2.543478261,1.903846154,2.2,1.888888889
Tom Colicchio's Craftsteak (3799 Las Vegas Blvd S),4.271914894,4.094501718,4.023134328,3.123056995,4.206008584
Ken Stewart's Grille (1970 W Market St),4.317073171,4,3.055555556,2.380952381,4.198275862
Ruth's Chris Steak House (145 Richmond Street W),3.629807692,3.75,3.675438596,2.589285714,3.862637363
"Cuisine & Wine Bistro - Chandler (4991 S Alma School Rd, Ste 101)",4.693548387,4,4.6,3.333333333,4.704545455
Yokoso Japanese Steakhouse (153 E Bridge St),2.753846154,2.363636364,2.9921875,2.741935484,2.735955056
Hibachi Teppanyaki & Bar (550 Wellington Street W),4.121621622,3.357142857,3.705882353,3.538461538,3.65
Meritage - An Urban Tavern (5350 East Marriott Drive),3.139705882,3.403846154,3.151515152,2.547619048,3.871621622
STK Toronto (153 Yorkville Ave.),3.058441558,2.445945946,3.175675676,2.277777778,2.831168831
Tops Pizza & Sports Bar (5602 4 Street NW),2.25,4,3,2,3
T-Bones Sizzling Steaks & Burgers Drive-In Restaurant (2540 Eglinton Avenue E),3.323529412,3.071428571,2.594594595,2.866071429,3.166666667
Blake's Seafood Restaurant and Bar (9 Main St),3.875,4,4.5,3.5,4
Manzetti's Tavern (6401 Morrison Blvd),3.791666667,5,3.277777778,2.666666667,3
Morton's The Steakhouse (1600 W 2nd St),3.520408163,3.214285714,3.645833333,2.65,3.083333333
Chili's (2000 Airport Road NE),2.604166667,2.4375,2.333333333,2.928571429,2.453125
The Groove Cheesesteak Co (2000 E Carson St),2.416666667,3.5,2.833333333,2.318181818,2.397058824
Applebee's Grill + Bar (13756 W Bell Rd),2.916666667,2.275,2.35,3.1,2.46875
Alan Albert's (3763 Las Vegas Blvd S),3.875,4,3.666666667,0,4.9
"Miami Nights Grill, Bar, & Lounge (857 Columbia Rd)",1.681818182,2.1,2.6,1.75,2.166666667
Harbour 60 (60 Harbour Street),3.927927928,3.717391304,3.580357143,2.717741935,3.899082569
"Yagyu Yakiniku (4355 W Spring Mountain Rd, Ste 107)",3.586956522,2.833333333,4.013888889,3.196969697,3.952702703
Halo (12445 Lake Fraiser Drive),2.555555556,3.5,2.2,2.75,2.714285714
Tavolo 72 (7230 Engle Rd),3.5,3.25,3.75,3,3.611111111
Pittsburgh Rare (300 W Station Sq Dr),1.9,2.166666667,2.875,1.833333333,2.25
Redwater Rustic Grille (9223 Macleod Trail SW),4.277777778,4,4.210526316,3.4,3.797297297
Chuck's Roadhouse Bar And Grill (125 Pedersen Drive),3.666666667,2,1.75,3.307692308,3.176470588
Katana (3229 W Liberty Ave),2.662790698,3.25,2.8046875,3.386363636,3.485507246
Charleston's (1040 N 54th St),4.399305556,3.95,4.376712329,3.378787879,4.303797468
"IL Forno Italian Restaurant (6606 E Mckellips Rd, Ste 104)",2.943396226,2.28125,3.193877551,2.692307692,2.975
Outback Steakhouse (8671 W Sahara Ave),3.113445378,2.818181818,2.638554217,2.954545455,3.65530303
"Jjanga Steak & Sushi (6125 S Fort Apache Rd, Ste 200)",4.318823529,4.146153846,4.124125874,3.807017544,4.353947368
Applebee's Grill + Bar (5658 Mayfield Rd),2.029411765,2.166666667,2.428571429,2.5,2.147058824
Lone Star Texas Grill (156 West Drive),3.1,3,2.75,3,2.8
Redwood Steakhouse (12 E Ogden Ave),4.271428571,3.4,4.454545455,4.289473684,4.580645161
"Bulldog Beer House (8 Place du Commerce, Suite 100)",4.25,0,0,0,3
Ichi Ban Japanese Restaurant (9897 W McDowell Rd),1.840909091,1.625,2,1.653846154,2.205882353
Wildfire Steakhouse & Wine Bar (8 Colborne Street),3.911111111,3.615384615,4.333333333,3.0625,3.99
Char Bar No 7 (7312 Town View Dr),3.357142857,2.977272727,2.78,2.5,3.41509434
Porta Bella Italian Restaurant (425 N Frances St),2.794871795,2,2.8,2.363636364,2.802816901
Tomo Sushi & Hibachi (1293 W 9th St),2.494252874,2.62195122,2.123076923,2.318181818,2.811926606
Ruth's Chris Steak House (222 S Tryon St),4.211956522,3.704545455,3.475409836,2.685185185,4.128865979
Applebee's Grill + Bar (17771 Spark Ctr),3.34375,1.875,2.5,3.0625,3.157894737
Sizzler (5060 W Indian School Rd),3.5,3.642857143,2.857142857,2.642857143,2.791666667
Smokey Bones Bar & Fire Grill (8760 JM Keynes Dr),2.35,3.25,1.75,2.5,1.911764706
Iberia-Sur Restaurant (839 College Street),4.5,5,3.333333333,4.5,3.642857143
XS Lounge and Grill (6620 36 St NE),2.1,3.75,3.8,3.5,3.5
Joe Vicari's Andiamo Italian Steakhouse (301 Fremont St),4.610410095,4.655555556,3.977272727,3.551282051,4.525684932
L'Entrecôte Saint-Jean (2022 Rue Peel),4.046511628,4,3.545454545,2.972222222,2.984375
"Grape Wine Bistro (8900 E Pinnacle Peak Rd, Ste B1)",4.038461538,4.2,3.8,3.6,3.791666667
Moxie's Grill & Bar (70 University Ave),3.612903226,3.236842105,3.318181818,3.25,3.074468085
Beantown Tavern (130 Matthews Station St),2.214285714,2.97826087,2.893939394,2.875,2.807692308
Texas Roadhouse (14175 W Grand Ave),3.619047619,3.847826087,3.276923077,3.590909091,3.46875
The Keg Steakhouse + Bar - Crowfoot (130 Crowfoot Terrace NW),3.930555556,3.722222222,3.3,2.944444444,4.03030303
Cleveland Chop (824 W St Clair Ave),3.52688172,3.776785714,3.967213115,3.130434783,3.833333333
"Modern Steak (7014 E Camelback Rd, Suite 1433)",4.133333333,4.303921569,4.236486486,3.155172414,4.095588235
Palace Station Hotel & Casino (2411 W Sahara Ave),2.786549708,3.549180328,3,2.448387097,2.768518519
LongHorn Steakhouse (9150 Covenant Ave),3.555555556,3.1875,3.153846154,3.5,3.875
Peppercorn Steak and Seafood (2290 Markham Road),4.625,4,3.166666667,5,3.416666667
Turtle Jack's Muskoka Grill (108 Courtney Park Drive E),3.730769231,3.692307692,3.520833333,2.333333333,3.609375
Nick's Steak & Tap House (182 S South St),3.155172414,2.541666667,2.78125,3.071428571,3.017241379
Montana's BBQ & Bar (2530 Hyde Park Gate),3,3.25,3,2.666666667,2.785714286
Nao (90 Avenue Road),4.045454545,3,3.75,2.7,3.28125
Beff Pan Steak And Roll House (100 Steeles Avenue W),4.56,4.75,4.176470588,3.3,3.736111111
Red Violin (95 Danforth Avenue),3.5,4,3,2.416666667,3.388888889
Rib Eye Jack's Ale House (6531 Mississauga Road),3.047619048,3.625,3.045454545,3.7,3.64
Geri's Olde Philadelphia Restaurant (3430 E Tropicana Ave),3.444444444,5,3.477272727,3,4.111111111
"Straight From Philly Steakout (1659 W Warm Springs Rd, Ste 100)",4.153846154,4.125,3.602272727,3.705882353,4.1015625
Carve Prime Rib (2121 East Craig Rd),4.5,0,5,4,4.125
Applebee's Grill + Bar (2720 W Bell Rd),2.116071429,2.371428571,2.318181818,2.571428571,2.309859155
Embassy Suites by Hilton Charlotte (4800 S Tryon St),3.525,4.178571429,2.740740741,3.571428571,3.40625
The Restaurant At Los Prados (5150 Los Prados Cir),4.5,0,4.625,4,5
"LeVilla Chophouse (1800 4 Street SW, Suite 150)",4.25,0,2.333333333,4.5,4.142857143
Moxie's Grill & Bar (10606 Southport Road SW),3.208333333,2.166666667,1.8,2.833333333,2.552631579
The School Fine Dining (4121 Avenue 14th),4.020833333,5,2,3,3.763157895
"Moxie's Grill & Bar (3625 Shaganappi Trail NW, 13)",2.203703704,2.678571429,1.976190476,2.05,2
The Keg Steakhouse + Bar - Mount Royal (1101 - 5th Street S.W.),2.7,2,2.666666667,3,2.083333333
Tony Roma's (6712 MacLeod Trail SE),2.5625,3,2.375,1,2.2
Grandview Saloon (1212 Grandview Ave),2.655555556,2.76744186,3.073529412,2.571428571,3.264705882
Applebee's Grill + Bar (8700 J. W Clay),1.338709677,1.222222222,1.211538462,1.5,1.362068966
"Texas de Brazil (240 W Station Square Dr, Ste D1)",3.9,4,3.536144578,3.191489362,3.870535714
Yard House (9401 West Westgate Blvd),3.385204082,3.772727273,3.829431438,3.158536585,3.533222591
"P.J. Clarke's New York Chophouse (The Forum Shops At Caesars Palace, 3500 S Las Vegas Blvd)",3.80952381,3.734042553,3.992957746,3.21875,3.95212766
"Medici Cafe and Terrace (Ravella Hotel, 1610 Lake Las Vegas Pkwy)",4.666666667,1.5,4.375,4.333333333,4
"Montana's BBQ & Bar (2555 32 St Ne, Unit 100)",2.361111111,2.1875,1.861111111,3.333333333,2.333333333
Ariel's Grill Point (1601 E Bell Rd),5,0,3.375,2.75,4.071428571
Mariscos Aguachiles Culichi (2462 N Las Vegas Blvd),3.852941176,4.833333333,4,3.3,4.318181818
MR MIKES SteakhouseCasual (130 Sierra Springs Dr),2.944444444,2.833333333,2.333333333,3.166666667,2.423076923
Kabuto Japanese Steakhouse And Sushi Bar (7724 Pineville-Matthews Rd),3.043478261,3.222222222,2.861111111,2.607142857,3.155172414
"Ohjah Japanese Steakhouse (2051 N Rainbow Blvd, Ste 102)",4.47080292,4.022727273,4.303191489,4.012987013,4.286057692
XO Prime Steaks (500 W St Clair Ave),3.909090909,3.625,3.669642857,2.555555556,2.994117647
Sevens Steakhouse (4100 Paradise Rd),4.833333333,0,4.75,5,3.7
Madison's NY Grill & Bar (552 Voie de Desserte de la Route 132),3,0,4.5,3.5,4.25
Eddie Merlot's (23207 N Scottsdale Rd),3.884146341,4.051724138,3.733333333,2.76,3.967105263
Steak And Stone (2613 N Thunderbird Cir),4.086956522,2.782608696,3.680555556,2.850574713,4.128514056
CK's Steak House (11080 Concord-Hambden Rd),2.318181818,2,2.666666667,1,2.4375
Kings Corner (754 King Street W),0,0,4.25,0,4.6
Outback Steakhouse (3411 Las Vegas Blvd S),3.338888889,3.951612903,3.47,3.235294118,3.221052632
Canyon Creek (299 Rathburn Road West),3.602272727,4,3.5,3,4.011627907
Chef Marc's Trattoria (8615 W Sahara Ave),4.524793388,3.947368421,4.692307692,3.555555556,4.679347826
"8oz Korean Steak House (4545 Spring Mountain Rd, Ste B105)",4.779605263,4.181818182,4.386666667,3.904761905,4.713793103
Outback Steakhouse (9801 N Black Canyon Hwy),3.359649123,2.894736842,3.407894737,2.6,3.142857143
Ditka's Restaurant (15091 S Komatke Ln),3.866666667,2.681818182,2.625,2.785714286,3.467741935
"Bâton Rouge Steakhouse & Bar (582 Chemain de Touraine, Suite 900)",4,0,3,0,3
Golden Steer Steakhouse (308 W Sahara Ave),4.100840336,3.697368421,3.889589905,2.720588235,4.068445476
Cowboy Steak Chicken Ribs (9615 Bailey Rd),3.983870968,3.625,2.702702703,2.636363636,3.710144928
Fuji Japan (2455 Cherry Rd),3.629032258,4,4.076923077,3.928571429,3.902439024
"Odyssey Pizza and Steakhouse (3814 Bow Trail S, Suite3)",3.25,1,3,5,5
"Houston Avenue Bar & Grill - Quartier DIX30 (9200 Boulevard Leduc, Suite 150)",2.5,3.333333333,2,3.5,2.85
"The Flame Steakhouse (El Cortez Hotel and Casino, 600 Fremont St)",3.888888889,4,3.884615385,3.147058824,3.526315789
Prince Japanese Steak House (5555 Eglinton Avenue W),3.5,4,2.970588235,2.8,3.928571429
Hoss's Steak & Sea House (4813 William Penn Hwy),3.166666667,0,3.571428571,3.142857143,3.433333333
Wendel Clark's Classic Grill and Sports Lounge (370 Dundas Street E),2.333333333,4.5,1.5,1.625,2.625
Minas Brazilian Steakhouse (136 2 Street SW),3.813953488,3.214285714,3.547619048,3.785714286,4.568181818
LongHorn Steakhouse (980 N 54th St),3.276470588,3.883333333,3.591549296,2.642857143,3.775
Stetson Scottsdale Bar (7318 E Stetson Dr),3.5,1,3,4.5,3.625
Scratch House Restaurant (1300 Arizona St),3.906976744,2.75,3.217391304,2.777777778,3.227272727
Smoky's Club (3005 University Ave),2.428571429,3.604166667,3.44,2.5,3.116666667
Village Tavern (4201 Congress St),3.510309278,3.914893617,3.506097561,3.37037037,4.061403509
Lancer's Bar & Lounge (1425 East 21st St),0,0,0,0,4.75
The Keg (3130 Argentia Rd),4.465517241,4.7,4.558823529,3.428571429,4.28
Ichiban Hibachi Steakhouse (983 Freeport Rd),3.45,4.055555556,3.705882353,2.821428571,3.739130435
Applebee's Grill + Bar (1020 High St),3.642857143,4,3,1.166666667,3.107142857
STK Las Vegas (3708 Las Vegas Blvd S),4.088365243,4.035369775,4.019565217,2.679425837,4.093645485
Applebee's Grill + Bar (9330 W Nern Ave),2.382978723,2.129032258,1.972972973,2.055555556,2.508064516
Manhattan Classic Grill (3200 Dufferin St),2.25,1.75,2.166666667,3,1
The Monkey Bar (3353 Yonge Street),4.588235294,5,4.428571429,3.785714286,4.282608696
Applebee's Grill + Bar (4605 W Charleston Blvd),1.980392157,2.203703704,1.706521739,2.722222222,2.201492537
The Steakhouse at The Pass (2800 S Boulder Hwy),4.5,4.5,4.666666667,4.166666667,4.166666667
Cover Girls Gentlemen's Club & Steakhouse (3355 Procyon St),5,3.5,4,2.75,0
Steak Frites St-paul (16985 Autoroute 40),3.5,0,0,0,0
Charlie Palmer Steak (3960 S Las Vegas Blvd),4.11589404,3.423076923,4.022900763,3.039473684,3.893939394
Applebee's Grill + Bar (4115 Pearl Rd),3.6,2.166666667,2,3,3.333333333
Border Crossing (1814 36 Street SE),4,3,3,0,3
1909 Taverne Moderne (1280 Avenue des Canadiens-de-Montréal),2.5,2.5,2.2,2.1,2.583333333
Bâton Rouge Steakhouse & Bar (3370 Avenue des Grandes Tourelles),3,0,0,2,3
Ichiban Hibachi Steakhouse & Sushi Bar (3971 Washington Rd),3.714285714,3.75,3.125,2.75,3.714285714
The Capital Grille (301 5th Ave),3.914893617,3.888888889,3.609195402,3.15625,4.136054422
FireRock Steakhouse (5990 Centennial Center Blvd),2.973105134,3.388535032,2.950746269,3.288990826,3.633466135
"Moxie's Grill & Bar (3401 Dufferin Street, Unit 30)",2.482758621,3.283333333,2.977272727,2.529411765,2.917910448
Viana Sol (5428 Boulevard Cousineau),5,0,5,0,5
Texas de Brazil (2952 N Stemmons Fwy),4.218362283,4.312903226,4.181402439,3.489473684,4.294247788
Indigo Crow Restaurant & Bar (7100 E Cave Creek Rd),3.906593407,3.793478261,3.420454545,3.033333333,4.170833333
Texas de Brazil (174 Union St),3.867924528,3.45,4.109756098,3,3.833333333
MR MIKES SteakhouseCasual (12650 Symons Valley Rd NW),4.5,4.5,4.25,4,4.5
New Orleans Seafood & Steakhouse (267 Scarlett Road),4.836734694,4.25,4.793103448,4.25,4.87037037
